"id","id","time_disturbance","B4","trait","fitness"
161,161,2.41202958026617,2.65039486228488,-1.97638539710742,-0.0643234283711276
161,161,2.41202958026617,2.65039486228488,-1.94936980010504,-0.100017127946898
161,161,2.41202958026617,2.65039486228488,-1.92235420310267,-0.141901457751674
161,161,2.41202958026617,2.65039486228488,-1.87990112209893,-0.217110902243401
161,161,2.41202958026617,2.65039486228488,-1.82586992809418,-0.32309158523031
161,161,2.41202958026617,2.65039486228488,-1.79113558909112,-0.394372326783236
161,161,2.41202958026617,2.65039486228488,-1.73324502408603,-0.515346579777464
161,161,2.41202958026617,2.65039486228488,-1.72552628208535,-0.531549045851402
161,161,2.41202958026617,2.65039486228488,-1.71008879808399,-0.563962901089926
161,161,2.41202958026617,2.65039486228488,-1.58658892607313,-0.821287091239344
161,161,2.41202958026617,2.65039486228488,-1.56729207107143,-0.860973899656582
161,161,2.41202958026617,2.65039486228488,-1.56343270007109,-0.868894082339342
161,161,2.41202958026617,2.65039486228488,-1.55185458707007,-0.892617432394934
161,161,2.41202958026617,2.65039486228488,-1.51326087706668,-0.971280280703653
161,161,2.41202958026617,2.65039486228488,-1.28941735904699,-1.416402297071
161,161,2.41202958026617,2.65039486228488,-1.20451119703952,-1.58130688312756
161,161,2.41202958026617,2.65039486228488,-1.13118314803307,-1.72254727477673
161,161,2.41202958026617,2.65039486228488,-1.03469887302458,-1.90677692410955
161,161,2.41202958026617,2.65039486228488,-0.972948937019148,-2.02365698594302
161,161,2.41202958026617,2.65039486228488,-0.949792711017111,-2.06725740869917
161,161,2.41202958026617,2.65039486228488,-0.87646466201066,-2.20442839689037
162,162,4.66378870755123,1.6162941288203,-3.07496354204628,3.89611239056199e-06
162,162,4.66378870755123,1.6162941288203,-5.15075554950855,-4.70651191676801
162,162,4.66378870755123,1.6162941288203,-5.12946537507304,-4.62343412956734
162,162,4.66378870755123,1.6162941288203,-5.09753011341977,-4.50371018239629
162,162,4.66378870755123,1.6162941288203,-5.06559485176651,-4.38923167671164
162,162,4.66378870755123,1.6162941288203,-4.90591854350018,-3.87733948571308
162,162,4.66378870755123,1.6162941288203,-4.70366188636283,-3.32617722841676
162,162,4.66378870755123,1.6162941288203,-4.60785610140303,-3.09027133753922
162,162,4.66378870755123,1.6162941288203,-4.42688961870119,-2.67510583839221
162,162,4.66378870755123,1.6162941288203,-3.88399017059568,-1.55449662874712
162,162,4.66378870755123,1.6162941288203,-3.76689421120037,-1.31968341028954
162,162,4.66378870755123,1.6162941288203,-3.68173351345833,-1.14734734698025
162,162,4.66378870755123,1.6162941288203,-3.54334737962751,-0.862057365200569
162,162,4.66378870755123,1.6162941288203,-3.4262514202322,-0.613860921466574
162,162,4.66378870755123,1.6162941288203,-3.33044563527241,-0.40662659329234
162,162,4.66378870755123,1.6162941288203,-3.26657511196587,-0.269261382773153
162,162,4.66378870755123,1.6162941288203,-3.22399476309485,-0.181261322001669
162,162,4.66378870755123,1.6162941288203,-3.19205950144159,-0.120015609509433
162,162,4.66378870755123,1.6162941288203,-3.17076932700608,-0.0831623373354166
162,162,4.66378870755123,1.6162941288203,-3.14947915257057,-0.0510691209132224
162,162,4.66378870755123,1.6162941288203,-3.13883406535281,-0.0373245278526028
162,162,4.66378870755123,1.6162941288203,-3.12818897813506,-0.0254176685175039
162,162,4.66378870755123,1.6162941288203,-3.1175438909173,-0.0155601408209087
162,162,4.66378870755123,1.6162941288203,-3.10689880369955,-0.00794285747865833
162,162,4.66378870755123,1.6162941288203,-3.09625371648179,-0.00273752499015879
162,162,4.66378870755123,1.6162941288203,-3.08560862926404,-5.32531730044676e-05
162,162,4.66378870755123,1.6162941288203,-3.07496354204628,2.86804374014717e-06
162,162,4.66378870755123,1.6162941288203,-3.06431845482853,-0.00264339062083569
162,162,4.66378870755123,1.6162941288203,-3.05367336761077,-0.0080499815679291
162,162,4.66378870755123,1.6162941288203,-3.04302828039301,-0.0162620637648452
162,162,4.66378870755123,1.6162941288203,-3.03238319317526,-0.0273126846563426
162,162,4.66378870755123,1.6162941288203,-3.0217381059575,-0.041205182839681
162,162,4.66378870755123,1.6162941288203,-3.01109301873975,-0.0579166478798876
162,162,4.66378870755123,1.6162941288203,-2.98980284430424,-0.0994127029130078
162,162,4.66378870755123,1.6162941288203,-2.95786758265097,-0.178084854148445
162,162,4.66378870755123,1.6162941288203,-2.88335197212669,-0.390783911027737
162,162,4.66378870755123,1.6162941288203,-2.87270688490893,-0.421218759701436
162,162,4.66378870755123,1.6162941288203,-2.74496583829587,-0.75839349392647
162,162,4.66378870755123,1.6162941288203,-2.57464444281178,-1.13342869948957
162,162,4.66378870755123,1.6162941288203,-2.35109761123892,-1.5462275246726
162,162,4.66378870755123,1.6162941288203,-2.01045482027076,-2.08471123171901
162,162,4.66378870755123,1.6162941288203,-1.72303746539137,-2.48931654693429
162,162,4.66378870755123,1.6162941288203,-1.62723168043157,-2.6167452922622
162,162,4.66378870755123,1.6162941288203,-1.23336345337463,-3.10969460960464
162,162,4.66378870755123,1.6162941288203,-1.22271836615687,-3.12239208120795
162,162,4.66378870755123,1.6162941288203,-1.08433223232605,-3.2860631619993
162,162,4.66378870755123,1.6162941288203,-1.03110679623728,-3.3481333486037
162,162,4.66378870755123,1.6162941288203,-0.807559964664416,-3.6051874799747
162,162,4.66378870755123,1.6162941288203,-0.75433452857564,-3.66579080831229
162,162,4.66378870755123,1.6162941288203,-0.690464005269108,-3.7384056271012
162,162,4.66378870755123,1.6162941288203,0.00146666388498107,-4.51301506695744
163,163,13.0291545711725,0.117880392121151,-9.4179112035796,-2.34546067980001e-06
163,163,13.0291545711725,0.117880392121151,-9.21034037197618,-0.11755813265107
163,163,13.0291545711725,0.117880392121151,-9.19102770628438,-0.12847303445127
163,163,13.0291545711725,0.117880392121151,-9.17171504059257,-0.139295050530801
163,163,13.0291545711725,0.117880392121151,-9.15240237490077,-0.150013782374977
163,163,13.0291545711725,0.117880392121151,-9.13308970920896,-0.160622526449077
163,163,13.0291545711725,0.117880392121151,-9.11377704351716,-0.171116454436985
163,163,13.0291545711725,0.117880392121151,-9.09446437782535,-0.181494927861446
163,163,13.0291545711725,0.117880392121151,-9.07515171213354,-0.191756723926976
163,163,13.0291545711725,0.117880392121151,-9.05583904644174,-0.201905788316677
163,163,13.0291545711725,0.117880392121151,-9.03652638074993,-0.211941533197056
163,163,13.0291545711725,0.117880392121151,-9.01721371505813,-0.221867101611154
163,163,13.0291545711725,0.117880392121151,-8.99790104936632,-0.231686551559243
163,163,13.0291545711725,0.117880392121151,-8.97858838367452,-0.241402435750104
163,163,13.0291545711725,0.117880392121151,-8.95927571798271,-0.251018007811861
163,163,13.0291545711725,0.117880392121151,-8.93996305229091,-0.260537934712474
163,163,13.0291545711725,0.117880392121151,-8.9206503865991,-0.269963247076875
163,163,13.0291545711725,0.117880392121151,-8.9013377209073,-0.279300337930189
163,163,13.0291545711725,0.117880392121151,-8.86271238952368,-0.29772030919192
163,163,13.0291545711725,0.117880392121151,-8.76614906106466,-0.34243486043943
163,163,13.0291545711725,0.117880392121151,-8.72752372968105,-0.359852494663701
163,163,13.0291545711725,0.117880392121151,-8.59233506983841,-0.419097878645986
163,163,13.0291545711725,0.117880392121151,-8.37989574722855,-0.508163942981251
163,163,13.0291545711725,0.117880392121151,-8.12883109323508,-0.609519109430938
163,163,13.0291545711725,0.117880392121151,-7.91639177062522,-0.693688155756868
163,163,13.0291545711725,0.117880392121151,-7.66532711663175,-0.792709061000815
163,163,13.0291545711725,0.117880392121151,-7.51082579109731,-0.853954791932177
163,163,13.0291545711725,0.117880392121151,-7.37563713125467,-0.907977445514793
163,163,13.0291545711725,0.117880392121151,-7.20182314002842,-0.978299666038909
163,163,13.0291545711725,0.117880392121151,-6.89282048895954,-1.10657132528475
163,163,13.0291545711725,0.117880392121151,-6.52587984081524,-1.26608735459734
163,163,13.0291545711725,0.117880392121151,-6.0430631985201,-1.49152186895868
163,163,13.0291545711725,0.117880392121151,-5.75337321314302,-1.63706313589932
163,163,13.0291545711725,0.117880392121151,-5.71474788175941,-1.65711986418373
163,163,13.0291545711725,0.117880392121151,-5.46368322776594,-1.79152622252595
163,163,13.0291545711725,0.117880392121151,-4.9422412540872,-2.09546715403318
163,163,13.0291545711725,0.117880392121151,-4.84567792562817,-2.15582377620668
163,163,13.0291545711725,0.117880392121151,-4.34354861764123,-2.49351582156009
163,163,13.0291545711725,0.117880392121151,-4.11179662933957,-2.66431618395324
163,163,13.0291545711725,0.117880392121151,-3.55172932427721,-3.12168430991354
163,163,13.0291545711725,0.117880392121151,-3.41654066443457,-3.2426732811171
163,163,13.0291545711725,0.117880392121151,-3.20410134182471,-3.44210957159418
163,163,13.0291545711725,0.117880392121151,-2.60540870537875,-4.07185880846571
163,163,13.0291545711725,0.117880392121151,-2.35434405138528,-4.36893889530614
163,163,13.0291545711725,0.117880392121151,-2.0646540660082,-4.73547139848422
163,163,13.0291545711725,0.117880392121151,-1.85221474339834,-5.01818810343772
163,163,13.0291545711725,0.117880392121151,-0.925206790191682,-6.34936931525697
163,163,13.0291545711725,0.117880392121151,-0.867268793116267,-6.43632787072005
163,163,13.0291545711725,0.117880392121151,-0.307201488053911,-7.315286354288
163,163,13.0291545711725,0.117880392121151,-0.210638159594884,-7.47769839676524
163,163,13.0291545711725,0.117880392121151,0.388054476851082,-8.65394760228936
164,164,43.8357482635674,0.481114877387881,-9.21034037197618,-0.00031822799191637
164,164,43.8357482635674,0.481114877387881,-9.21034037197618,-0.000312951529369413
164,164,43.8357482635674,0.481114877387881,-9.18843707361309,-0.0779958214950521
164,164,43.8357482635674,0.481114877387881,-9.16653377525,-0.152116158165294
164,164,43.8357482635674,0.481114877387881,-9.14463047688691,-0.217804560300711
164,164,43.8357482635674,0.481114877387881,-9.12272717852382,-0.272295124941022
164,164,43.8357482635674,0.481114877387881,-9.10082388016074,-0.316729878439492
164,164,43.8357482635674,0.481114877387881,-9.07892058179765,-0.354443147423358
164,164,43.8357482635674,0.481114877387881,-9.05701728343456,-0.387765285132852
164,164,43.8357482635674,0.481114877387881,-9.03511398507147,-0.418180400017052
164,164,43.8357482635674,0.481114877387881,-9.01321068670838,-0.446411867237644
164,164,43.8357482635674,0.481114877387881,-8.99130738834529,-0.47294556138429
164,164,43.8357482635674,0.481114877387881,-8.9694040899822,-0.498068997424174
164,164,43.8357482635674,0.481114877387881,-8.94750079161911,-0.522080074628765
164,164,43.8357482635674,0.481114877387881,-8.92559749325602,-0.545166503593199
164,164,43.8357482635674,0.481114877387881,-8.90369419489293,-0.567380807858178
164,164,43.8357482635674,0.481114877387881,-8.88179089652984,-0.588924913406556
164,164,43.8357482635674,0.481114877387881,-8.85988759816675,-0.609870500084822
164,164,43.8357482635674,0.481114877387881,-8.83798429980367,-0.630270493856761
164,164,43.8357482635674,0.481114877387881,-8.79417770307749,-0.669734806419402
164,164,43.8357482635674,0.481114877387881,-8.7722744047144,-0.688771087060935
164,164,43.8357482635674,0.481114877387881,-8.75037110635131,-0.707504973106042
164,164,43.8357482635674,0.481114877387881,-8.72846780798822,-0.725896488900316
164,164,43.8357482635674,0.481114877387881,-8.64085461453586,-0.796613555153452
164,164,43.8357482635674,0.481114877387881,-8.53133812272042,-0.879318173599886
164,164,43.8357482635674,0.481114877387881,-8.39991833254188,-0.971650039704478
164,164,43.8357482635674,0.481114877387881,-8.37801503417879,-0.986344244441948
164,164,43.8357482635674,0.481114877387881,-8.24659524400026,-1.07069699297174
164,164,43.8357482635674,0.481114877387881,-8.11517545382172,-1.14946171331011
164,164,43.8357482635674,0.481114877387881,-7.80852927673847,-1.31843847136439
164,164,43.8357482635674,0.481114877387881,-7.45807650292905,-1.50021020500992
164,164,43.8357482635674,0.481114877387881,-7.02001053566726,-1.72699943941915
164,164,43.8357482635674,0.481114877387881,-6.51623467331621,-1.99875282857675
164,164,43.8357482635674,0.481114877387881,-6.1219753027806,-2.22309799623949
164,164,43.8357482635674,0.481114877387881,-5.94674891587589,-2.32618465075591
164,164,43.8357482635674,0.481114877387881,-5.81532912569735,-2.40485223428945
164,164,43.8357482635674,0.481114877387881,-5.26774666662012,-2.74509559426447
164,164,43.8357482635674,0.481114877387881,-4.98300378789996,-2.93076185293259
164,164,43.8357482635674,0.481114877387881,-4.85158399772143,-3.01884205022664
164,164,43.8357482635674,0.481114877387881,-4.28209824028111,-3.42328591078875
164,164,43.8357482635674,0.481114877387881,-4.06306525665022,-3.5910217586798
164,164,43.8357482635674,0.481114877387881,-3.97545206319786,-3.66045922957006
164,164,43.8357482635674,0.481114877387881,-2.72696405650178,-4.84175948178866
164,164,43.8357482635674,0.481114877387881,-2.42031787941853,-5.19859835559579
164,164,43.8357482635674,0.481114877387881,-2.20128489578763,-5.47002196625006
164,164,43.8357482635674,0.481114877387881,-2.15747829906146,-5.52578401887191
164,164,43.8357482635674,0.481114877387881,-2.09176840397219,-5.61026267586939
164,164,43.8357482635674,0.481114877387881,-0.777570502186837,-7.4071493831263
164,164,43.8357482635674,0.481114877387881,-0.470924325103587,-7.82319946380539
164,164,43.8357482635674,0.481114877387881,-0.427117728377409,-7.88216655671129
164,164,43.8357482635674,0.481114877387881,-0.295697938198874,-8.05845908894524
164,164,43.8357482635674,0.481114877387881,0.0109482388843762,-8.46748791656666
164,164,43.8357482635674,0.481114877387881,0.44901420614616,-9.05309333618712
164,164,43.8357482635674,0.481114877387881,1.25943624558046,-10.1936017614669
164,164,43.8357482635674,0.481114877387881,1.34704943903282,-10.3260991912471
165,165,95.1157397907303,0.899033806286752,-9.21034037197618,-0.000136220013142483
165,165,95.1157397907303,0.899033806286752,-9.21034037197618,-0.000127596453336556
165,165,95.1157397907303,0.899033806286752,-9.18613749684297,-0.16750284319983
165,165,95.1157397907303,0.899033806286752,-9.16193462170975,-0.266504289721218
165,165,95.1157397907303,0.899033806286752,-9.13773174657653,-0.338119652131508
165,165,95.1157397907303,0.899033806286752,-9.11352887144332,-0.399971431468177
165,165,95.1157397907303,0.899033806286752,-9.0893259963101,-0.455784554159438
165,165,95.1157397907303,0.899033806286752,-9.06512312117688,-0.507362875432676
165,165,95.1157397907303,0.899033806286752,-9.04092024604367,-0.555417875808408
165,165,95.1157397907303,0.899033806286752,-9.01671737091045,-0.60059887377636
165,165,95.1157397907303,0.899033806286752,-8.99251449577723,-0.643246154548014
165,165,95.1157397907303,0.899033806286752,-8.96831162064402,-0.683737045890528
165,165,95.1157397907303,0.899033806286752,-8.9441087455108,-0.721990358369387
165,165,95.1157397907303,0.899033806286752,-8.91990587037759,-0.758735839372272
165,165,95.1157397907303,0.899033806286752,-8.89570299524437,-0.793801986375104
165,165,95.1157397907303,0.899033806286752,-8.87150012011115,-0.827588915569971
165,165,95.1157397907303,0.899033806286752,-8.84729724497794,-0.860174547024969
165,165,95.1157397907303,0.899033806286752,-8.82309436984472,-0.89185258124976
165,165,95.1157397907303,0.899033806286752,-8.7988914947115,-0.922806278506095
165,165,95.1157397907303,0.899033806286752,-8.77468861957829,-0.952786666113561
165,165,95.1157397907303,0.899033806286752,-8.72628286931185,-1.01177064940387
165,165,95.1157397907303,0.899033806286752,-8.6536742439122,-1.0965852599528
165,165,95.1157397907303,0.899033806286752,-8.53265986824612,-1.23216941009958
165,165,95.1157397907303,0.899033806286752,-8.36323974231361,-1.4131616801543
165,165,95.1157397907303,0.899033806286752,-8.24222536664753,-1.53733667172963
165,165,95.1157397907303,0.899033806286752,-8.09700811584823,-1.68082815976788
165,165,95.1157397907303,0.899033806286752,-7.92758798991571,-1.84101839766282
165,165,95.1157397907303,0.899033806286752,-7.73396498884998,-2.01417081168776
165,165,95.1157397907303,0.899033806286752,-7.70976211371677,-2.03509414285048
165,165,95.1157397907303,0.899033806286752,-7.4677333623846,-2.2352920418947
165,165,95.1157397907303,0.899033806286752,-7.17729886078601,-2.45340311238178
165,165,95.1157397907303,0.899033806286752,-7.12889311051957,-2.48759158874487
165,165,95.1157397907303,0.899033806286752,-6.71744423325489,-2.75439707345693
165,165,95.1157397907303,0.899033806286752,-6.16077810519092,-3.06391647513668
165,165,95.1157397907303,0.899033806286752,-6.03976372952484,-3.12617388440467
165,165,95.1157397907303,0.899033806286752,-5.53150335172729,-3.38018762955709
165,165,95.1157397907303,0.899033806286752,-4.87802572313045,-3.71741495901428
165,165,95.1157397907303,0.899033806286752,-4.22454809453361,-4.10398699540435
165,165,95.1157397907303,0.899033806286752,-3.66788196646963,-4.49618261517859
165,165,95.1157397907303,0.899033806286752,-3.54686759080355,-4.59080165993369
165,165,95.1157397907303,0.899033806286752,-3.52266471567033,-4.61016577666259
165,165,95.1157397907303,0.899033806286752,-3.40165034000425,-4.7092733713908
165,165,95.1157397907303,0.899033806286752,-2.69976696114098,-5.36318418960566
165,165,95.1157397907303,0.899033806286752,-2.65136121087454,-5.41350113340219
165,165,95.1157397907303,0.899033806286752,-2.2883180838763,-5.81260959738323
165,165,95.1157397907303,0.899033806286752,-1.82846345634519,-6.36813748418645
165,165,95.1157397907303,0.899033806286752,-1.44121745421372,-6.86789041660658
165,165,95.1157397907303,0.899033806286752,-1.24759445314799,-7.12300218512502
165,165,95.1157397907303,0.899033806286752,-0.618319699684367,-7.94733532342948
165,165,95.1157397907303,0.899033806286752,-0.545711074284718,-8.0407514163584
165,165,95.1157397907303,0.899033806286752,0.833852808308615,-9.72364534600136
165,165,95.1157397907303,0.899033806286752,0.882258558575048,-9.77955357914199
165,165,95.1157397907303,0.899033806286752,1.24530168557329,-10.1926442359234
166,166,1.07980824254539,1.1061769311782,-5.56557141840783,2.49700273745944e-06
166,166,1.07980824254539,1.1061769311782,-9.21034037197618,-0.237472448519091
166,166,1.07980824254539,1.1061769311782,-9.10207990800881,-0.226735605144474
166,166,1.07980824254539,1.1061769311782,-8.98179050360061,-0.214987017323464
166,166,1.07980824254539,1.1061769311782,-8.75324063522504,-0.193198193552786
166,166,1.07980824254539,1.1061769311782,-8.5487486477311,-0.174309080846719
166,166,1.07980824254539,1.1061769311782,-8.488603945527,-0.168865195472912
166,166,1.07980824254539,1.1061769311782,-8.23599619626979,-0.146572994736311
166,166,1.07980824254539,1.1061769311782,-8.07961997053913,-0.133253675641955
166,166,1.07980824254539,1.1061769311782,-7.83904116172274,-0.113523426412777
166,166,1.07980824254539,1.1061769311782,-7.61049129334717,-0.0956929660345421
166,166,1.07980824254539,1.1061769311782,-7.44208612717569,-0.0831703509988214
166,166,1.07980824254539,1.1061769311782,-7.36991248453077,-0.0779742646270738
166,166,1.07980824254539,1.1061769311782,-7.28570990144504,-0.0720484596869072
166,166,1.07980824254539,1.1061769311782,-7.12933367571438,-0.0614536458223612
166,166,1.07980824254539,1.1061769311782,-6.97295744998373,-0.0514317957446986
166,166,1.07980824254539,1.1061769311782,-6.88875486689799,-0.0462912876508147
166,166,1.07980824254539,1.1061769311782,-6.79252334337143,-0.040651228518037
166,166,1.07980824254539,1.1061769311782,-6.67223393896323,-0.0339759368190207
166,166,1.07980824254539,1.1061769311782,-6.56397347499586,-0.0283510761699467
166,166,1.07980824254539,1.1061769311782,-6.44368407058766,-0.0225619889337916
166,166,1.07980824254539,1.1061769311782,-6.3474525470611,-0.0183080261155325
166,166,1.07980824254539,1.1061769311782,-6.22716314265291,-0.0135028515635962
166,166,1.07980824254539,1.1061769311782,-6.11890267868553,-0.00970660125895068
166,166,1.07980824254539,1.1061769311782,-6.01064221471815,-0.00645689184236596
166,166,1.07980824254539,1.1061769311782,-5.90238175075078,-0.00380314046642064
166,166,1.07980824254539,1.1061769311782,-5.89035281030996,-0.00354738143770803
166,166,1.07980824254539,1.1061769311782,-5.77006340590176,-0.00145009247609765
166,166,1.07980824254539,1.1061769311782,-5.7339765845793,-0.000991789878906729
166,166,1.07980824254539,1.1061769311782,-5.6738318823752,-0.00041437627781752
166,166,1.07980824254539,1.1061769311782,-5.60165823973028,-4.41272339088669e-05
166,166,1.07980824254539,1.1061769311782,-5.43325307355881,-0.000673827496266369
166,166,1.07980824254539,1.1061769311782,-5.30093472870979,-0.00280547405502088
166,166,1.07980824254539,1.1061769311782,-5.28890578826897,-0.00307752118318835
166,166,1.07980824254539,1.1061769311782,-5.13252956253832,-0.00791293405861548
166,166,1.07980824254539,1.1061769311782,-5.1205006220975,-0.00839034422873856
166,166,1.07980824254539,1.1061769311782,-5.0002112176893,-0.0140685229682875
166,166,1.07980824254539,1.1061769311782,-4.87992181328111,-0.0215222687437475
166,166,1.07980824254539,1.1061769311782,-4.86789287284029,-0.0223729675706452
166,166,1.07980824254539,1.1061769311782,-4.85586393239947,-0.0232437865191326
166,166,1.07980824254539,1.1061769311782,-4.77166134931373,-0.0299184797024299
166,166,1.07980824254539,1.1061769311782,-4.68745876622799,-0.0376646683496444
166,166,1.07980824254539,1.1061769311782,-4.63934300446471,-0.0426049139252042
166,166,1.07980824254539,1.1061769311782,-4.48296677873406,-0.0614791025242952
166,166,1.07980824254539,1.1061769311782,-4.45890889785242,-0.0647928274002691
166,166,1.07980824254539,1.1061769311782,-4.33861949344422,-0.0831575947246641
166,166,1.07980824254539,1.1061769311782,-4.24238796991766,-0.100167053495608
166,166,1.07980824254539,1.1061769311782,-4.00180916110127,-0.153012324614808
166,166,1.07980824254539,1.1061769311782,-3.73717247140324,-0.231316316876098
166,166,1.07980824254539,1.1061769311782,-3.50862260302766,-0.319472823645108
166,166,1.07980824254539,1.1061769311782,-3.20789909200717,-0.46995020834911
167,167,20.6996095592191,0.994372213957831,-9.21034037197618,7.68715226886292e-07
167,167,20.6996095592191,0.994372213957831,-9.21034037197618,-1.87507769025759e-06
167,167,20.6996095592191,0.994372213957831,-9.18880006403192,-0.0349791263998436
167,167,20.6996095592191,0.994372213957831,-9.16725975608766,-0.0695999376426787
167,167,20.6996095592191,0.994372213957831,-9.1457194481434,-0.103466682305443
167,167,20.6996095592191,0.994372213957831,-9.12417914019914,-0.136125616718411
167,167,20.6996095592191,0.994372213957831,-9.10263883225488,-0.167161471290296
167,167,20.6996095592191,0.994372213957831,-9.08109852431063,-0.196278153907493
167,167,20.6996095592191,0.994372213957831,-9.05955821636637,-0.223361480436539
167,167,20.6996095592191,0.994372213957831,-9.03801790842211,-0.248485554498928
167,167,20.6996095592191,0.994372213957831,-9.01647760047785,-0.271845953981232
167,167,20.6996095592191,0.994372213957831,-8.99493729253359,-0.293667512757976
167,167,20.6996095592191,0.994372213957831,-8.97339698458933,-0.314175618268546
167,167,20.6996095592191,0.994372213957831,-8.95185667664507,-0.333544150469535
167,167,20.6996095592191,0.994372213957831,-8.93031636870081,-0.35191949569576
167,167,20.6996095592191,0.994372213957831,-8.90877606075655,-0.369435389765704
167,167,20.6996095592191,0.994372213957831,-8.88723575281229,-0.386184166320003
167,167,20.6996095592191,0.994372213957831,-8.86569544486803,-0.402242485761438
167,167,20.6996095592191,0.994372213957831,-8.84415513692377,-0.417693267558493
167,167,20.6996095592191,0.994372213957831,-8.82261482897951,-0.432587471507241
167,167,20.6996095592191,0.994372213957831,-8.80107452103525,-0.446974772861432
167,167,20.6996095592191,0.994372213957831,-8.73645359720248,-0.487581688780526
167,167,20.6996095592191,0.994372213957831,-8.6718326733697,-0.525004238377251
167,167,20.6996095592191,0.994372213957831,-8.65029236542544,-0.536897119385344
167,167,20.6996095592191,0.994372213957831,-8.62875205748118,-0.54853205890886
167,167,20.6996095592191,0.994372213957831,-8.52105051775988,-0.603425679289514
167,167,20.6996095592191,0.994372213957831,-8.34872805420581,-0.682846574268482
167,167,20.6996095592191,0.994372213957831,-8.15486528270747,-0.764210722039422
167,167,20.6996095592191,0.994372213957831,-7.96100251120914,-0.840497914493199
167,167,20.6996095592191,0.994372213957831,-7.74559943176654,-0.921912197484385
167,167,20.6996095592191,0.994372213957831,-7.50865604437969,-1.00963695381233
167,167,20.6996095592191,0.994372213957831,-7.25017234904858,-1.10517220336188
167,167,20.6996095592191,0.994372213957831,-6.75474526633061,-1.29353102920583
167,167,20.6996095592191,0.994372213957831,-6.34547941538968,-1.45905474888444
167,167,20.6996095592191,0.994372213957831,-6.06545541211431,-1.57957091452285
167,167,20.6996095592191,0.994372213957831,-6.04391510417005,-1.58911805007559
167,167,20.6996095592191,0.994372213957831,-5.20384309434393,-1.99811748231329
167,167,20.6996095592191,0.994372213957831,-3.86834400179985,-2.84280323857328
167,167,20.6996095592191,0.994372213957831,-3.04981229991799,-3.53116718227187
167,167,20.6996095592191,0.994372213957831,-2.57592552514428,-4.0035240068088
167,167,20.6996095592191,0.994372213957831,-2.38206275364595,-4.21130075252733
167,167,20.6996095592191,0.994372213957831,-1.80047443915094,-4.86663458857411
167,167,20.6996095592191,0.994372213957831,-1.64969228354113,-5.04039285130199
167,167,20.6996095592191,0.994372213957831,-1.56353105176409,-5.13975276893628
167,167,20.6996095592191,0.994372213957831,-0.744999349882233,-6.06300248320698
167,167,20.6996095592191,0.994372213957831,-0.0987901115544503,-6.75138275193168
167,167,20.6996095592191,0.994372213957831,0.288935431442219,-7.15079415020811
167,167,20.6996095592191,0.994372213957831,0.353556355274996,-7.21661838188101
167,167,20.6996095592191,0.994372213957831,0.418177279107775,-7.28226346693468
167,167,20.6996095592191,0.994372213957831,0.461257894996294,-7.32594791185213
167,167,20.6996095592191,0.994372213957831,0.913604361825742,-7.78079104653792
167,167,20.6996095592191,0.994372213957831,1.0428462094913,-7.90981415758973
167,167,20.6996095592191,0.994372213957831,1.49519267632075,-8.3592613741825
168,168,7.39547347296235,2.93757095374167,-1.97201294749221,-7.320642681563e-07
168,168,7.39547347296235,2.93757095374167,-2.70825915566342,-4.53064414334206
168,168,7.39547347296235,2.93757095374167,-2.330004223025,-1.93197393739531
168,168,7.39547347296235,2.93757095374167,-2.24894959460248,-1.50409484449607
168,168,7.39547347296235,2.93757095374167,-2.18140407091705,-1.14817569549435
168,168,7.39547347296235,2.93757095374167,-2.14763130907434,-0.966489760946332
168,168,7.39547347296235,2.93757095374167,-2.09359489012599,-0.664078742559988
168,168,7.39547347296235,2.93757095374167,-2.05982212828327,-0.463527587031357
168,168,7.39547347296235,2.93757095374167,-2.0328039188091,-0.295258311200087
168,168,7.39547347296235,2.93757095374167,-2.01929481407202,-0.209779593901353
168,168,7.39547347296235,2.93757095374167,-2.01254026170347,-0.167607911518551
168,168,7.39547347296235,2.93757095374167,-2.00578570933493,-0.126639272830397
168,168,7.39547347296235,2.93757095374167,-1.99903115696639,-0.0879744329038282
168,168,7.39547347296235,2.93757095374167,-1.99227660459784,-0.0533478453260845
168,168,7.39547347296235,2.93757095374167,-1.9855220522293,-0.0252551547422578
168,168,7.39547347296235,2.93757095374167,-1.97876749986076,-0.00667737692505662
168,168,7.39547347296235,2.93757095374167,-1.97201294749221,3.29019997965147e-07
168,168,7.39547347296235,2.93757095374167,-1.96525839512367,-0.00648754901974479
168,168,7.39547347296235,2.93757095374167,-1.95850384275513,-0.0266535576278927
168,168,7.39547347296235,2.93757095374167,-1.95174929038658,-0.060360377972701
168,168,7.39547347296235,2.93757095374167,-1.94499473801804,-0.106161313000461
168,168,7.39547347296235,2.93757095374167,-1.9382401856495,-0.160295867084466
168,168,7.39547347296235,2.93757095374167,-1.93148563328095,-0.218170666625379
168,168,7.39547347296235,2.93757095374167,-1.91122197617532,-0.389141392145212
168,168,7.39547347296235,2.93757095374167,-1.88420376670115,-0.587555567604148
168,168,7.39547347296235,2.93757095374167,-1.84367645248989,-0.827629179183143
168,168,7.39547347296235,2.93757095374167,-1.82341279538426,-0.928724032664687
168,168,7.39547347296235,2.93757095374167,-1.75586727169883,-1.20525061032689
168,168,7.39547347296235,2.93757095374167,-1.67481264327631,-1.45671722196637
168,168,7.39547347296235,2.93757095374167,-1.65454898617068,-1.51004950275835
168,168,7.39547347296235,2.93757095374167,-1.5937580148538,-1.65310174671977
